"","country","date","Confirmed","Recovered","Deaths","population","CONFR","RECR","DEATHR"
"4","Afghanistan",2020-01-25,0,0,0,37769499,0,0,0
"5","Afghanistan",2020-01-26,0,0,0,37769499,0,0,0
"6","Afghanistan",2020-01-27,0,0,0,37769499,0,0,0
"7","Afghanistan",2020-01-28,0,0,0,37769499,0,0,0
"8","Afghanistan",2020-01-29,0,0,0,37769499,0,0,0
"9","Afghanistan",2020-01-30,0,0,0,37769499,0,0,0
"10","Afghanistan",2020-01-31,0,0,0,37769499,0,0,0
"11","Afghanistan",2020-02-01,0,0,0,37769499,0,0,0
"12","Afghanistan",2020-02-02,0,0,0,37769499,0,0,0
"13","Afghanistan",2020-02-03,0,0,0,37769499,0,0,0
"14","Afghanistan",2020-02-04,0,0,0,37769499,0,0,0
"15","Afghanistan",2020-02-05,0,0,0,37769499,0,0,0
"16","Afghanistan",2020-02-06,0,0,0,37769499,0,0,0
"17","Afghanistan",2020-02-07,0,0,0,37769499,0,0,0
"18","Afghanistan",2020-02-08,0,0,0,37769499,0,0,0
"19","Afghanistan",2020-02-09,0,0,0,37769499,0,0,0
"20","Afghanistan",2020-02-10,0,0,0,37769499,0,0,0
"21","Afghanistan",2020-02-11,0,0,0,37769499,0,0,0
"22","Afghanistan",2020-02-12,0,0,0,37769499,0,0,0
"23","Afghanistan",2020-02-13,0,0,0,37769499,0,0,0
"24","Afghanistan",2020-02-14,0,0,0,37769499,0,0,0
"25","Afghanistan",2020-02-15,0,0,0,37769499,0,0,0
"26","Afghanistan",2020-02-16,0,0,0,37769499,0,0,0
"27","Afghanistan",2020-02-17,0,0,0,37769499,0,0,0
"28","Afghanistan",2020-02-18,0,0,0,37769499,0,0,0
"29","Afghanistan",2020-02-19,0,0,0,37769499,0,0,0
"30","Afghanistan",2020-02-20,0,0,0,37769499,0,0,0
"31","Afghanistan",2020-02-21,0.142857142857143,0,0,37769499,1,0,0
"32","Afghanistan",2020-02-22,0.285714285714286,0,0,37769499,1,0,0
"33","Afghanistan",2020-02-23,0.428571428571429,0,0,37769499,1,0,0
"34","Afghanistan",2020-02-24,0.571428571428571,0,0,37769499,1,0,0
"35","Afghanistan",2020-02-25,0.714285714285714,0,0,37769499,1,0,0
"36","Afghanistan",2020-02-26,0.857142857142857,0,0,37769499,1,0,0
"37","Afghanistan",2020-02-27,1,0,0,37769499,1,0,0
"38","Afghanistan",2020-02-28,1,0,0,37769499,1,0,0
"39","Afghanistan",2020-02-29,1,0,0,37769499,1,0,0
"40","Afghanistan",2020-03-01,1,0,0,37769499,1,0,0
"41","Afghanistan",2020-03-02,1,0,0,37769499,1,0,0
"42","Afghanistan",2020-03-03,1,0,0,37769499,1,0,0
"43","Afghanistan",2020-03-04,1,0,0,37769499,1,0,0
"44","Afghanistan",2020-03-05,1.42857142857143,0,0,37769499,1,0,0
"45","Afghanistan",2020-03-06,1.85714285714286,0,0,37769499,1,0,0
"46","Afghanistan",2020-03-07,2.42857142857143,0,0,37769499,1,0,0
"47","Afghanistan",2020-03-08,3.28571428571429,0,0,37769499,1,0,0
"48","Afghanistan",2020-03-09,4.14285714285714,0,0,37769499,1,0,0
"49","Afghanistan",2020-03-10,5,0,0,37769499,1,0,0
"50","Afghanistan",2020-03-11,6.42857142857143,0,0,37769499,1,0,0
"51","Afghanistan",2020-03-12,8.14285714285714,0,0,37769499,1,0,0
"52","Afghanistan",2020-03-13,10.5714285714286,0.142857142857143,0,37769499,1,1,0
"53","Afghanistan",2020-03-14,13,0.285714285714286,0,37769499,1,1,0
"54","Afghanistan",2020-03-15,15.1428571428571,0.428571428571429,0,37769499,1,1,0
"55","Afghanistan",2020-03-16,17.2857142857143,0.571428571428571,0,37769499,1,1,0
"56","Afghanistan",2020-03-17,19.7142857142857,0.714285714285714,0,37769499,1,1,0
"57","Afghanistan",2020-03-18,21.5714285714286,0.857142857142857,0,37769499,1,1,0
"58","Afghanistan",2020-03-19,25,1,0.142857142857143,37769499,1,1,1
"59","Afghanistan",2020-03-20,27.7142857142857,1,0.285714285714286,37769499,1,1,1
"60","Afghanistan",2020-03-21,24.5714285714286,0.857142857142857,0.285714285714286,37769499,1,1,1
"61","Afghanistan",2020-03-22,21.4285714285714,0.714285714285714,0.285714285714286,37769499,1,1,1
"62","Afghanistan",2020-03-23,18.2857142857143,0.571428571428571,0.285714285714286,37769499,1,1,1
"63","Albania",2020-01-22,14.8571428571429,0.428571428571429,0.285714285714286,2854191,1,1,1
"64","Albania",2020-01-23,11.4285714285714,0.285714285714286,0.285714285714286,2854191,1,1,1
"65","Albania",2020-01-24,5.71428571428571,0.142857142857143,0.142857142857143,2854191,1,1,1
"66","Albania",2020-01-25,0,0,0,2854191,0,0,0
"67","Albania",2020-01-26,0,0,0,2854191,0,0,0
"68","Albania",2020-01-27,0,0,0,2854191,0,0,0
"69","Albania",2020-01-28,0,0,0,2854191,0,0,0
"70","Albania",2020-01-29,0,0,0,2854191,0,0,0
"71","Albania",2020-01-30,0,0,0,2854191,0,0,0
"72","Albania",2020-01-31,0,0,0,2854191,0,0,0
"73","Albania",2020-02-01,0,0,0,2854191,0,0,0
"74","Albania",2020-02-02,0,0,0,2854191,0,0,0
"75","Albania",2020-02-03,0,0,0,2854191,0,0,0
"76","Albania",2020-02-04,0,0,0,2854191,0,0,0
"77","Albania",2020-02-05,0,0,0,2854191,0,0,0
"78","Albania",2020-02-06,0,0,0,2854191,0,0,0
"79","Albania",2020-02-07,0,0,0,2854191,0,0,0
"80","Albania",2020-02-08,0,0,0,2854191,0,0,0
"81","Albania",2020-02-09,0,0,0,2854191,0,0,0
"82","Albania",2020-02-10,0,0,0,2854191,0,0,0
"83","Albania",2020-02-11,0,0,0,2854191,0,0,0
"84","Albania",2020-02-12,0,0,0,2854191,0,0,0
"85","Albania",2020-02-13,0,0,0,2854191,0,0,0
"86","Albania",2020-02-14,0,0,0,2854191,0,0,0
"87","Albania",2020-02-15,0,0,0,2854191,0,0,0
"88","Albania",2020-02-16,0,0,0,2854191,0,0,0
"89","Albania",2020-02-17,0,0,0,2854191,0,0,0
"90","Albania",2020-02-18,0,0,0,2854191,0,0,0
"91","Albania",2020-02-19,0,0,0,2854191,0,0,0
"92","Albania",2020-02-20,0,0,0,2854191,0,0,0
"93","Albania",2020-02-21,0,0,0,2854191,0,0,0
"94","Albania",2020-02-22,0,0,0,2854191,0,0,0
"95","Albania",2020-02-23,0,0,0,2854191,0,0,0
"96","Albania",2020-02-24,0,0,0,2854191,0,0,0
"97","Albania",2020-02-25,0,0,0,2854191,0,0,0
"98","Albania",2020-02-26,0,0,0,2854191,0,0,0
"99","Albania",2020-02-27,0,0,0,2854191,0,0,0
"100","Albania",2020-02-28,0,0,0,2854191,0,0,0
"101","Albania",2020-02-29,0,0,0,2854191,0,0,0
"102","Albania",2020-03-01,0,0,0,2854191,0,0,0
"103","Albania",2020-03-02,0,0,0,2854191,0,0,0
"104","Albania",2020-03-03,0,0,0,2854191,0,0,0
"105","Albania",2020-03-04,0,0,0,2854191,0,0,0
"106","Albania",2020-03-05,0,0,0,2854191,0,0,0
"107","Albania",2020-03-06,0.285714285714286,0,0,2854191,1,0,0
"108","Albania",2020-03-07,1.71428571428571,0,0,2854191,1,0,0
"109","Albania",2020-03-08,3.42857142857143,0,0.142857142857143,2854191,1,0,1
"110","Albania",2020-03-09,6.71428571428571,0,0.285714285714286,2854191,1,0,1
"111","Albania",2020-03-10,11.4285714285714,0,0.428571428571429,2854191,1,0,1
"112","Albania",2020-03-11,16.8571428571429,0,0.571428571428571,2854191,1,0,1
"113","Albania",2020-03-12,22.8571428571429,0,0.714285714285714,2854191,1,0,1
"114","Albania",2020-03-13,29.8571428571429,0,0.857142857142857,2854191,1,0,1
"115","Albania",2020-03-14,36.2857142857143,0,1,2854191,1,0,1
"116","Albania",2020-03-15,43,0,1.14285714285714,2854191,1,0,1
"117","Albania",2020-03-16,48.8571428571429,0,1.28571428571429,2854191,1,0,1
"118","Albania",2020-03-17,54.1428571428571,0,1.42857142857143,2854191,1,0,1
"119","Albania",2020-03-18,59.5714285714286,0.285714285714286,1.57142857142857,2854191,1,1,1
"120","Albania",2020-03-19,66.2857142857143,0.571428571428571,1.71428571428571,2854191,1,1,1
"121","Albania",2020-03-20,71.7142857142857,0.857142857142857,1.85714285714286,2854191,1,1,1
"122","Albania",2020-03-21,63.8571428571429,0.857142857142857,1.71428571428571,2854191,1,1,1
"123","Albania",2020-03-22,55.4285714285714,0.857142857142857,1.42857142857143,2854191,1,1,1
"124","Albania",2020-03-23,46.2857142857143,0.857142857142857,1.14285714285714,2854191,1,1,1
"125","Algeria",2020-01-22,36.2857142857143,0.857142857142857,0.857142857142857,42705368,1,1,1
"126","Algeria",2020-01-23,25.4285714285714,0.571428571428571,0.571428571428571,42705368,1,1,1
"127","Algeria",2020-01-24,12.7142857142857,0.285714285714286,0.285714285714286,42705368,1,1,1
"128","Algeria",2020-01-25,0,0,0,42705368,0,0,0
"129","Algeria",2020-01-26,0,0,0,42705368,0,0,0
"130","Algeria",2020-01-27,0,0,0,42705368,0,0,0
"131","Algeria",2020-01-28,0,0,0,42705368,0,0,0
"132","Algeria",2020-01-29,0,0,0,42705368,0,0,0
"133","Algeria",2020-01-30,0,0,0,42705368,0,0,0
"134","Algeria",2020-01-31,0,0,0,42705368,0,0,0
"135","Algeria",2020-02-01,0,0,0,42705368,0,0,0
"136","Algeria",2020-02-02,0,0,0,42705368,0,0,0
"137","Algeria",2020-02-03,0,0,0,42705368,0,0,0
"138","Algeria",2020-02-04,0,0,0,42705368,0,0,0
"139","Algeria",2020-02-05,0,0,0,42705368,0,0,0
"140","Algeria",2020-02-06,0,0,0,42705368,0,0,0
"141","Algeria",2020-02-07,0,0,0,42705368,0,0,0
"142","Algeria",2020-02-08,0,0,0,42705368,0,0,0
"143","Algeria",2020-02-09,0,0,0,42705368,0,0,0
"144","Algeria",2020-02-10,0,0,0,42705368,0,0,0
"145","Algeria",2020-02-11,0,0,0,42705368,0,0,0
"146","Algeria",2020-02-12,0,0,0,42705368,0,0,0
"147","Algeria",2020-02-13,0,0,0,42705368,0,0,0
"148","Algeria",2020-02-14,0,0,0,42705368,0,0,0
"149","Algeria",2020-02-15,0,0,0,42705368,0,0,0
"150","Algeria",2020-02-16,0,0,0,42705368,0,0,0
"151","Algeria",2020-02-17,0,0,0,42705368,0,0,0
"152","Algeria",2020-02-18,0,0,0,42705368,0,0,0
"153","Algeria",2020-02-19,0,0,0,42705368,0,0,0
"154","Algeria",2020-02-20,0,0,0,42705368,0,0,0
"155","Algeria",2020-02-21,0,0,0,42705368,0,0,0
"156","Algeria",2020-02-22,0.142857142857143,0,0,42705368,1,0,0
"157","Algeria",2020-02-23,0.285714285714286,0,0,42705368,1,0,0
"158","Algeria",2020-02-24,0.428571428571429,0,0,42705368,1,0,0
"159","Algeria",2020-02-25,0.571428571428571,0,0,42705368,1,0,0
"160","Algeria",2020-02-26,0.714285714285714,0,0,42705368,1,0,0
"161","Algeria",2020-02-27,0.857142857142857,0,0,42705368,1,0,0
"162","Algeria",2020-02-28,1.28571428571429,0,0,42705368,1,0,0
"163","Algeria",2020-02-29,1.85714285714286,0,0,42705368,1,0,0
"164","Algeria",2020-03-01,3.42857142857143,0,0,42705368,1,0,0
"165","Algeria",2020-03-02,5,0,0,42705368,1,0,0
"166","Algeria",2020-03-03,7.28571428571429,0,0,42705368,1,0,0
"167","Algeria",2020-03-04,9.57142857142857,0,0,42705368,1,0,0
"168","Algeria",2020-03-05,12.1428571428571,0,0,42705368,1,0,0
"169","Algeria",2020-03-06,14.5714285714286,0,0,42705368,1,0,0
"170","Algeria",2020-03-07,16.7142857142857,0,0,42705368,1,0,0
"171","Algeria",2020-03-08,17.8571428571429,0,0,42705368,1,0,0
"172","Algeria",2020-03-09,19.5714285714286,1.14285714285714,0.142857142857143,42705368,1,1,1
"173","Algeria",2020-03-10,20.8571428571429,2.28571428571429,0.428571428571429,42705368,1,1,1
"174","Algeria",2020-03-11,23.7142857142857,4,0.857142857142857,42705368,1,1,1
"175","Algeria",2020-03-12,27.8571428571429,5.71428571428571,1.42857142857143,42705368,1,1,1
"176","Algeria",2020-03-13,32.7142857142857,7.42857142857143,2,42705368,1,1,1
"177","Algeria",2020-03-14,38.4285714285714,9.14285714285714,2.57142857142857,42705368,1,1,1
"178","Algeria",2020-03-15,46.1428571428571,10.8571428571429,3.57142857142857,42705368,1,1,1
"179","Algeria",2020-03-16,55.1428571428571,14.2857142857143,4.71428571428571,42705368,1,1,1
"180","Algeria",2020-03-17,64.2857142857143,17.7142857142857,6,42705368,1,1,1
"181","Algeria",2020-03-18,78.8571428571429,20.5714285714286,7.71428571428571,42705368,1,1,1
"182","Algeria",2020-03-19,100.714285714286,28.1428571428571,9.57142857142857,42705368,1,1,1
"183","Algeria",2020-03-20,121.714285714286,35.7142857142857,11.4285714285714,42705368,1,1,1
"184","Algeria",2020-03-21,113.142857142857,34,10.8571428571429,42705368,1,1,1
"185","Algeria",2020-03-22,102.571428571429,32.2857142857143,9.85714285714286,42705368,1,1,1
"186","Algeria",2020-03-23,90.1428571428571,27.7142857142857,8.57142857142857,42705368,1,1,1
"187","Andorra",2020-01-22,77.2857142857143,23.1428571428571,7,76343,11,4,1
"188","Andorra",2020-01-23,57.4285714285714,18.5714285714286,4.85714285714286,76343,8,3,1
"189","Andorra",2020-01-24,28.7142857142857,9.28571428571429,2.42857142857143,76343,4,2,1
"190","Andorra",2020-01-25,0,0,0,76343,0,0,0
"191","Andorra",2020-01-26,0,0,0,76343,0,0,0
"192","Andorra",2020-01-27,0,0,0,76343,0,0,0
"193","Andorra",2020-01-28,0,0,0,76343,0,0,0
"194","Andorra",2020-01-29,0,0,0,76343,0,0,0
"195","Andorra",2020-01-30,0,0,0,76343,0,0,0
"196","Andorra",2020-01-31,0,0,0,76343,0,0,0
"197","Andorra",2020-02-01,0,0,0,76343,0,0,0
"198","Andorra",2020-02-02,0,0,0,76343,0,0,0
"199","Andorra",2020-02-03,0,0,0,76343,0,0,0
"200","Andorra",2020-02-04,0,0,0,76343,0,0,0
"201","Andorra",2020-02-05,0,0,0,76343,0,0,0
"202","Andorra",2020-02-06,0,0,0,76343,0,0,0
"203","Andorra",2020-02-07,0,0,0,76343,0,0,0
"204","Andorra",2020-02-08,0,0,0,76343,0,0,0
"205","Andorra",2020-02-09,0,0,0,76343,0,0,0
"206","Andorra",2020-02-10,0,0,0,76343,0,0,0
"207","Andorra",2020-02-11,0,0,0,76343,0,0,0
"208","Andorra",2020-02-12,0,0,0,76343,0,0,0
"209","Andorra",2020-02-13,0,0,0,76343,0,0,0
"210","Andorra",2020-02-14,0,0,0,76343,0,0,0
"211","Andorra",2020-02-15,0,0,0,76343,0,0,0
"212","Andorra",2020-02-16,0,0,0,76343,0,0,0
"213","Andorra",2020-02-17,0,0,0,76343,0,0,0
"214","Andorra",2020-02-18,0,0,0,76343,0,0,0
"215","Andorra",2020-02-19,0,0,0,76343,0,0,0
"216","Andorra",2020-02-20,0,0,0,76343,0,0,0
"217","Andorra",2020-02-21,0,0,0,76343,0,0,0
"218","Andorra",2020-02-22,0,0,0,76343,0,0,0
"219","Andorra",2020-02-23,0,0,0,76343,0,0,0
"220","Andorra",2020-02-24,0,0,0,76343,0,0,0
"221","Andorra",2020-02-25,0,0,0,76343,0,0,0
"222","Andorra",2020-02-26,0,0,0,76343,0,0,0
"223","Andorra",2020-02-27,0,0,0,76343,0,0,0
"224","Andorra",2020-02-28,0.142857142857143,0,0,76343,1,0,0
"225","Andorra",2020-02-29,0.285714285714286,0,0,76343,1,0,0
"226","Andorra",2020-03-01,0.428571428571429,0,0,76343,1,0,0
"227","Andorra",2020-03-02,0.571428571428571,0,0,76343,1,0,0
"228","Andorra",2020-03-03,0.714285714285714,0,0,76343,1,0,0
"229","Andorra",2020-03-04,0.857142857142857,0,0,76343,1,0,0
"230","Andorra",2020-03-05,1,0,0,76343,1,0,0
"231","Andorra",2020-03-06,1,0,0,76343,1,0,0
"232","Andorra",2020-03-07,1,0,0,76343,1,0,0
"233","Andorra",2020-03-08,1,0,0,76343,1,0,0
"234","Andorra",2020-03-09,1,0.142857142857143,0,76343,1,1,0
"235","Andorra",2020-03-10,1,0.142857142857143,0,76343,1,1,0
"236","Andorra",2020-03-11,1,0.285714285714286,0,76343,1,1,0
"237","Andorra",2020-03-12,1,0.428571428571429,0,76343,1,1,0
"238","Andorra",2020-03-13,1.14285714285714,0.571428571428571,0,76343,1,1,0
"239","Andorra",2020-03-14,6.57142857142857,0.714285714285714,0,76343,1,1,0
"240","Andorra",2020-03-15,12,0.857142857142857,0,76343,2,1,0
"241","Andorra",2020-03-16,19.4285714285714,0.857142857142857,0,76343,3,1,0
"242","Andorra",2020-03-17,30,1,0,76343,4,1,0
"243","Andorra",2020-03-18,42.4285714285714,1,0,76343,6,1,0
"244","Andorra",2020-03-19,58.4285714285714,1,0.142857142857143,76343,8,1,1
"245","Andorra",2020-03-20,74.2857142857143,1,0.285714285714286,76343,10,1,1
"246","Andorra",2020-03-21,68.7142857142857,0.857142857142857,0.285714285714286,76343,10,1,1
"247","Andorra",2020-03-22,63.1428571428571,0.714285714285714,0.285714285714286,76343,9,1,1
"248","Andorra",2020-03-23,55.5714285714286,0.571428571428571,0.285714285714286,76343,8,1,1
"249","Angola",2020-01-22,44.8571428571429,0.428571428571429,0.285714285714286,32353588,1,1,1
"250","Angola",2020-01-23,32.2857142857143,0.285714285714286,0.285714285714286,32353588,1,1,1
"251","Angola",2020-01-24,16.1428571428571,0.142857142857143,0.142857142857143,32353588,1,1,1
"252","Angola",2020-01-25,0,0,0,32353588,0,0,0
"253","Angola",2020-01-26,0,0,0,32353588,0,0,0
"254","Angola",2020-01-27,0,0,0,32353588,0,0,0
"255","Angola",2020-01-28,0,0,0,32353588,0,0,0
"256","Angola",2020-01-29,0,0,0,32353588,0,0,0
"257","Angola",2020-01-30,0,0,0,32353588,0,0,0
"258","Angola",2020-01-31,0,0,0,32353588,0,0,0
"259","Angola",2020-02-01,0,0,0,32353588,0,0,0
"260","Angola",2020-02-02,0,0,0,32353588,0,0,0
"261","Angola",2020-02-03,0,0,0,32353588,0,0,0
"262","Angola",2020-02-04,0,0,0,32353588,0,0,0
"263","Angola",2020-02-05,0,0,0,32353588,0,0,0
"264","Angola",2020-02-06,0,0,0,32353588,0,0,0
"265","Angola",2020-02-07,0,0,0,32353588,0,0,0
"266","Angola",2020-02-08,0,0,0,32353588,0,0,0
"267","Angola",2020-02-09,0,0,0,32353588,0,0,0
"268","Angola",2020-02-10,0,0,0,32353588,0,0,0
"269","Angola",2020-02-11,0,0,0,32353588,0,0,0
"270","Angola",2020-02-12,0,0,0,32353588,0,0,0
"271","Angola",2020-02-13,0,0,0,32353588,0,0,0
"272","Angola",2020-02-14,0,0,0,32353588,0,0,0
"273","Angola",2020-02-15,0,0,0,32353588,0,0,0
"274","Angola",2020-02-16,0,0,0,32353588,0,0,0
"275","Angola",2020-02-17,0,0,0,32353588,0,0,0
"276","Angola",2020-02-18,0,0,0,32353588,0,0,0
"277","Angola",2020-02-19,0,0,0,32353588,0,0,0
"278","Angola",2020-02-20,0,0,0,32353588,0,0,0
"279","Angola",2020-02-21,0,0,0,32353588,0,0,0
"280","Angola",2020-02-22,0,0,0,32353588,0,0,0
"281","Angola",2020-02-23,0,0,0,32353588,0,0,0
"282","Angola",2020-02-24,0,0,0,32353588,0,0,0
"283","Angola",2020-02-25,0,0,0,32353588,0,0,0
"284","Angola",2020-02-26,0,0,0,32353588,0,0,0
"285","Angola",2020-02-27,0,0,0,32353588,0,0,0
"286","Angola",2020-02-28,0,0,0,32353588,0,0,0
"287","Angola",2020-02-29,0,0,0,32353588,0,0,0
"288","Angola",2020-03-01,0,0,0,32353588,0,0,0
"289","Angola",2020-03-02,0,0,0,32353588,0,0,0
"290","Angola",2020-03-03,0,0,0,32353588,0,0,0
"291","Angola",2020-03-04,0,0,0,32353588,0,0,0
"292","Angola",2020-03-05,0,0,0,32353588,0,0,0
"293","Angola",2020-03-06,0,0,0,32353588,0,0,0
"294","Angola",2020-03-07,0,0,0,32353588,0,0,0
"295","Angola",2020-03-08,0,0,0,32353588,0,0,0
"296","Angola",2020-03-09,0,0,0,32353588,0,0,0
"297","Angola",2020-03-10,0,0,0,32353588,0,0,0
"298","Angola",2020-03-11,0,0,0,32353588,0,0,0
"299","Angola",2020-03-12,0,0,0,32353588,0,0,0
"300","Angola",2020-03-13,0,0,0,32353588,0,0,0
"301","Angola",2020-03-14,0,0,0,32353588,0,0,0
"302","Angola",2020-03-15,0,0,0,32353588,0,0,0
"303","Angola",2020-03-16,0,0,0,32353588,0,0,0
"304","Angola",2020-03-17,0.142857142857143,0,0,32353588,1,0,0
"305","Angola",2020-03-18,0.428571428571429,0,0,32353588,1,0,0
"306","Angola",2020-03-19,0.714285714285714,0,0,32353588,1,0,0
"307","Angola",2020-03-20,1,0,0,32353588,1,0,0
"308","Angola",2020-03-21,1,0,0,32353588,1,0,0
"309","Angola",2020-03-22,1,0,0,32353588,1,0,0
"310","Angola",2020-03-23,1,0,0,32353588,1,0,0
"311","Antigua and Barbuda",2020-01-22,0.857142857142857,0,0,92117,1,0,0
"312","Antigua and Barbuda",2020-01-23,0.571428571428571,0,0,92117,1,0,0
"313","Antigua and Barbuda",2020-01-24,0.285714285714286,0,0,92117,1,0,0
"314","Antigua and Barbuda",2020-01-25,0,0,0,92117,0,0,0
"315","Antigua and Barbuda",2020-01-26,0,0,0,92117,0,0,0
"316","Antigua and Barbuda",2020-01-27,0,0,0,92117,0,0,0
"317","Antigua and Barbuda",2020-01-28,0,0,0,92117,0,0,0
"318","Antigua and Barbuda",2020-01-29,0,0,0,92117,0,0,0
"319","Antigua and Barbuda",2020-01-30,0,0,0,92117,0,0,0
"320","Antigua and Barbuda",2020-01-31,0,0,0,92117,0,0,0
"321","Antigua and Barbuda",2020-02-01,0,0,0,92117,0,0,0
"322","Antigua and Barbuda",2020-02-02,0,0,0,92117,0,0,0
"323","Antigua and Barbuda",2020-02-03,0,0,0,92117,0,0,0
"324","Antigua and Barbuda",2020-02-04,0,0,0,92117,0,0,0
"325","Antigua and Barbuda",2020-02-05,0,0,0,92117,0,0,0
"326","Antigua and Barbuda",2020-02-06,0,0,0,92117,0,0,0
"327","Antigua and Barbuda",2020-02-07,0,0,0,92117,0,0,0
"328","Antigua and Barbuda",2020-02-08,0,0,0,92117,0,0,0
"329","Antigua and Barbuda",2020-02-09,0,0,0,92117,0,0,0
"330","Antigua and Barbuda",2020-02-10,0,0,0,92117,0,0,0
"331","Antigua and Barbuda",2020-02-11,0,0,0,92117,0,0,0
"332","Antigua and Barbuda",2020-02-12,0,0,0,92117,0,0,0
"333","Antigua and Barbuda",2020-02-13,0,0,0,92117,0,0,0
"334","Antigua and Barbuda",2020-02-14,0,0,0,92117,0,0,0
"335","Antigua and Barbuda",2020-02-15,0,0,0,92117,0,0,0
"336","Antigua and Barbuda",2020-02-16,0,0,0,92117,0,0,0
"337","Antigua and Barbuda",2020-02-17,0,0,0,92117,0,0,0
"338","Antigua and Barbuda",2020-02-18,0,0,0,92117,0,0,0
"339","Antigua and Barbuda",2020-02-19,0,0,0,92117,0,0,0
"340","Antigua and Barbuda",2020-02-20,0,0,0,92117,0,0,0
"341","Antigua and Barbuda",2020-02-21,0,0,0,92117,0,0,0
"342","Antigua and Barbuda",2020-02-22,0,0,0,92117,0,0,0
"343","Antigua and Barbuda",2020-02-23,0,0,0,92117,0,0,0
"344","Antigua and Barbuda",2020-02-24,0,0,0,92117,0,0,0
"345","Antigua and Barbuda",2020-02-25,0,0,0,92117,0,0,0
"346","Antigua and Barbuda",2020-02-26,0,0,0,92117,0,0,0
"347","Antigua and Barbuda",2020-02-27,0,0,0,92117,0,0,0
"348","Antigua and Barbuda",2020-02-28,0,0,0,92117,0,0,0
"349","Antigua and Barbuda",2020-02-29,0,0,0,92117,0,0,0
"350","Antigua and Barbuda",2020-03-01,0,0,0,92117,0,0,0
"351","Antigua and Barbuda",2020-03-02,0,0,0,92117,0,0,0
"352","Antigua and Barbuda",2020-03-03,0,0,0,92117,0,0,0
"353","Antigua and Barbuda",2020-03-04,0,0,0,92117,0,0,0
"354","Antigua and Barbuda",2020-03-05,0,0,0,92117,0,0,0
"355","Antigua and Barbuda",2020-03-06,0,0,0,92117,0,0,0
"356","Antigua and Barbuda",2020-03-07,0,0,0,92117,0,0,0
"357","Antigua and Barbuda",2020-03-08,0,0,0,92117,0,0,0
"358","Antigua and Barbuda",2020-03-09,0,0,0,92117,0,0,0
"359","Antigua and Barbuda",2020-03-10,0.142857142857143,0,0,92117,1,0,0
"360","Antigua and Barbuda",2020-03-11,0.285714285714286,0,0,92117,1,0,0
"361","Antigua and Barbuda",2020-03-12,0.428571428571429,0,0,92117,1,0,0
"362","Antigua and Barbuda",2020-03-13,0.571428571428571,0,0,92117,1,0,0
"363","Antigua and Barbuda",2020-03-14,0.714285714285714,0,0,92117,1,0,0
"364","Antigua and Barbuda",2020-03-15,0.857142857142857,0,0,92117,1,0,0
"365","Antigua and Barbuda",2020-03-16,1,0,0,92117,1,0,0
"366","Antigua and Barbuda",2020-03-17,1,0,0,92117,1,0,0
"367","Antigua and Barbuda",2020-03-18,1,0,0,92117,1,0,0
"368","Antigua and Barbuda",2020-03-19,1,0,0,92117,1,0,0
"369","Antigua and Barbuda",2020-03-20,1,0,0,92117,1,0,0
"370","Antigua and Barbuda",2020-03-21,0.857142857142857,0,0,92117,1,0,0
"371","Antigua and Barbuda",2020-03-22,0.714285714285714,0,0,92117,1,0,0
"372","Antigua and Barbuda",2020-03-23,0.571428571428571,0,0,92117,1,0,0
"373","Argentina",2020-01-22,0.428571428571429,0,0,44938712,1,0,0
"374","Argentina",2020-01-23,0.285714285714286,0,0,44938712,1,0,0
"375","Argentina",2020-01-24,0.142857142857143,0,0,44938712,1,0,0
"376","Argentina",2020-01-25,0,0,0,44938712,0,0,0
"377","Argentina",2020-01-26,0,0,0,44938712,0,0,0
"378","Argentina",2020-01-27,0,0,0,44938712,0,0,0
"379","Argentina",2020-01-28,0,0,0,44938712,0,0,0
"380","Argentina",2020-01-29,0,0,0,44938712,0,0,0
"381","Argentina",2020-01-30,0,0,0,44938712,0,0,0
"382","Argentina",2020-01-31,0,0,0,44938712,0,0,0
"383","Argentina",2020-02-01,0,0,0,44938712,0,0,0
"384","Argentina",2020-02-02,0,0,0,44938712,0,0,0
"385","Argentina",2020-02-03,0,0,0,44938712,0,0,0
"386","Argentina",2020-02-04,0,0,0,44938712,0,0,0
"387","Argentina",2020-02-05,0,0,0,44938712,0,0,0
"388","Argentina",2020-02-06,0,0,0,44938712,0,0,0
"389","Argentina",2020-02-07,0,0,0,44938712,0,0,0
"390","Argentina",2020-02-08,0,0,0,44938712,0,0,0
"391","Argentina",2020-02-09,0,0,0,44938712,0,0,0
"392","Argentina",2020-02-10,0,0,0,44938712,0,0,0
"393","Argentina",2020-02-11,0,0,0,44938712,0,0,0
"394","Argentina",2020-02-12,0,0,0,44938712,0,0,0
"395","Argentina",2020-02-13,0,0,0,44938712,0,0,0
"396","Argentina",2020-02-14,0,0,0,44938712,0,0,0
"397","Argentina",2020-02-15,0,0,0,44938712,0,0,0
"398","Argentina",2020-02-16,0,0,0,44938712,0,0,0
"399","Argentina",2020-02-17,0,0,0,44938712,0,0,0
"400","Argentina",2020-02-18,0,0,0,44938712,0,0,0
"401","Argentina",2020-02-19,0,0,0,44938712,0,0,0
"402","Argentina",2020-02-20,0,0,0,44938712,0,0,0
"403","Argentina",2020-02-21,0,0,0,44938712,0,0,0
"404","Argentina",2020-02-22,0,0,0,44938712,0,0,0
